#CASE,DOF_ALFAIN_BC_,DOF_PITCH_BC_,DOF_RE2IS_BC_,DOF_MA2IS_BC_,DOF_ARATIO_BC_,DOF_BETA1_G0_,DOF_BETA2_G0_,DOF_W1_G0_,DOF_W2_G0_,DOF_RTE_G1_,DOF_TMAXU_G1_,DOF_TMAXL_G1_,DOF_TMOVXU_G1_,DOF_TMOVXL_G1_,DOF_TUCP2_G2_,DOF_TUCP3_G2_,DOF_SUCP3_G2_,DOF_TUCP5_G2_,DOF_SUCP5_G2_,DOF_TLCP5_G2_,DOF_SLCP5_G2_,OF_alfa_ex_FL_OP_01,OF_Cpt_FL_OP_01,OF_CSI_FL_OP_01,OF_phi_FL_OP_01,OF_psi_FL_OP_01,OF_Zwc_FL_OP_01,OF_DFss_mis_LO_OP_01,OF_Ds_cp_LO_OP_01,OF_Tmax_GM_OP_01,OF_X_Tmax_GM_OP_01,OF_Wedge_TE_GM_OP_01,OF_UGT_GM_OP_01,OF_Area_GM_OP_01
41049,29.718,0.08591624999,130480.0,0.42624,1.258118,17.95151,-68.99013,0.6697388,0.1606903,0.001721873,0.01397336,0.01625332,-0.1149925,-0.08449783,0.4392438,0.706127,0.1319196,0.5644455,0.5662346,0.5267303,0.7361946,-60.679,0.05711,0.0533,0.8266899941,1.943759835,1.280696093,1.5771,1.4666,0.0264185201,0.185534984,16.2255754,30.1686611,0.00209781574
41148,25.246,0.07040801594,175530.0,0.54993,1.230845,28.765107,-66.48091,0.7408813,0.3527679,0.001330779,0.01411459,0.005761223,-0.1158684,0.1458092,0.3780743,0.9661014,0.08763,0.6401596,0.5108299,0.4714935,0.5354042,-60.735,0.05181,0.04623,0.76162206,1.718278574,0.9088585526,1.3378,0.7215,0.0176916197,0.162735045,8.27839577,27.7136745,0.0014068071
41170,23.493,0.1111912944,153340.0,0.54773,1.348399,16.836396,-68.75484,0.7983032,0.677475,0.001704655,0.02133823,0.006265373,0.03298416,0.193148,0.3629376,0.614119,0.1857745,0.4519272,0.6796532,0.3979584,0.5867958,-61.452,0.06765,0.06053,0.7125400377,1.61943544,1.591621118,1.4467,1.2579,0.0229695477,0.335135013,13.18981517,34.9262466,0.00190737797
41220,23.913,0.0904120966,114960.0,0.52185,1.251279,19.248503,-64.880818,0.7365845,0.6901703,0.001764323,0.02369955,0.01031567,-0.1156975,-0.09156876,0.4728986,0.7555057,0.1057355,0.491478,0.6276512,0.4622162,0.7037392,-60.386,0.06324,0.05712,0.7599322437,1.673923841,1.193690163,1.6705,1.5701,0.029661132,0.166460022,15.15914252,27.0434532,0.00232230825
41294,20.913,0.09262192198,220380.0,0.47363,1.354881,4.38278,-62.07491,0.5090454,0.4350433,0.001654826,0.01666,0.01178112,-0.1323601,0.1605919,0.2998029,0.8947586,0.1048859,0.3661118,0.5426292,0.3849213,0.6848793,-60.445,0.16021,0.1485,0.723893297,1.553232366,1.364183516,1.7898,1.8856,0.023553215,0.162735015,9.20089078,21.1665306,0.00184509461
41359,22.406,0.07626738171,198640.0,0.63507,1.301762,13.04855,-61.216145,0.5911743,0.2474213,0.001410283,0.01298788,0.01084759,0.05379105,-0.002487946,0.3991437,0.8833939,0.1202521,0.4914169,0.5858727,0.3735199,0.5295143,-60.415,0.04896,0.04211,0.7412353859,1.611211984,1.031157378,1.3577,0.705,0.0212478209,0.242935002,8.87437892,20.0394115,0.00156005542
41417,20.682,0.06834572866,183630.0,0.61774,1.342411,21.0319514,-61.765461,0.3407837,0.637558,0.0008777145,0.00893808,0.006088066,0.15821,0.1159447,0.4529523,0.7173294,0.1915607,0.3622665,0.7420006,0.4380707,0.5696754,-62.032,0.0412,0.03567,0.6641192801,1.501422725,0.9005967463,1.1729,1.3341,0.0126593253,0.380540013,7.83753633,18.0507145,0.00103397109
41438,20.497,0.1078509383,121410.0,0.51178,1.3991,30.182339,-70.18049,0.4040649,0.2440033,0.0007621872,0.01165488,0.01813641,0.1756416,0.02400131,0.446507,0.9143802,0.1598029,0.6899033,0.56744,0.5273285,0.5865211,-60.417,0.08204,0.07453,0.7206116059,1.538765269,1.647287432,1.4808,1.0561,0.0263148509,0.310959935,19.7533226,36.2340546,0.0021523796
41472,23.29,0.05418537395,68220.0,0.71783,1.313847,15.397184,-60.28401,0.6556274,0.02720642,0.001506133,0.007643158,0.01297527,0.1858955,-0.113401,0.3250226,0.9180911,0.1337872,0.4018173,0.6040611,0.4456879,0.5381813,-60.198,0.09414,0.07845,0.7601695733,1.654446939,0.7323676792,1.0999,0.1788,0.0169308092,0.209415019,6.47813535,16.3232803,0.00127282878
41499,29.479,0.07289501592,220830.0,0.56659,1.396354,20.775607,-66.02303,0.7429321,0.1421967,0.001832719,0.007801849,0.007134819,0.03217239,0.02665024,0.288548,0.9369241,0.1252032,0.4424667,0.5456505,0.4381195,0.600132,-60.441,0.06631,0.05888,0.8347482375,1.943748055,1.282450476,1.504,1.0443,0.0135522541,0.242935047,3.37809169,28.2462864,0.00103497447
41542,26.026,0.08110191827,245410.0,0.61566,1.144767,15.15549,-63.636793,0.5550415,0.5782318,0.001401714,0.01472079,0.006989555,-0.01140671,0.0746727,0.4323956,0.6580472,0.08576965,0.4461288,0.7056847,0.408139,0.7069435,-60.433,0.04238,0.03673,0.7846909993,1.766320514,0.9508186593,1.2463,1.9329,0.0183684193,0.264860064,10.72175789,23.1639843,0.00153722346
41544,20.128,0.09129054538,108380.0,0.62933,1.244962,7.2258,-68.06258,0.7644165,0.08213806,0.0009396042,0.006697357,0.002546196,0.0528511,-0.06341324,0.4753644,0.7604691,0.1724884,0.7058945,0.68713,0.3854828,0.6942482,-60.944,0.06332,0.05472,0.6976446782,1.511376715,1.106549453,1.3075,2.2771,0.00798650738,0.315734982,5.989845147,30.5190125,0.000743328186
41548,29.269,0.09087526474,117720.0,0.50043,1.368009,12.92893,-61.617268,0.6831665,0.8868256,0.0007872604,0.02355673,0.01170635,0.00636673,-0.1372414,0.4050519,0.9771878,0.1753009,0.6629257,0.5172081,0.4432953,0.7469826,-61.493,0.06538,0.05954,0.7807792131,1.875195104,1.484452774,1.9628,2.7912,0.0325376838,0.238640115,21.66955993,20.7174473,0.00248410041
41557,26.085,0.08564885097,127000.0,0.49164,1.326701,30.760953,-66.33797,0.312854,0.4278412,0.001338237,0.009084076,0.006681938,-0.04080124,-0.1133156,0.44763,0.6617581,0.1839728,0.2615585,0.5782433,0.4421234,0.7435646,-60.04,0.04623,0.04216,0.8030345974,1.786283868,1.334580674,1.3936,0.8824,0.013159493,0.22176002,3.55587566,27.4684639,0.00100887171
41600,29.376,0.09384865942,246730.0,0.61876,1.234869,14.42154,-62.612898,0.7475464,0.2986603,0.001338197,0.02871658,0.002795601,-0.0228035,-0.05821152,0.4213666,0.685079,0.1568988,0.3125381,0.5905495,0.4490631,0.7041435,-61.109,0.04208,0.03642,0.8004800913,1.901211383,1.250630422,1.6538,1.6151,0.0262177158,0.238640115,8.529429568,21.0314903,0.00191506953
41604,25.079,0.09002847963,240180.0,0.65391,1.322759,33.562166,-64.292588,0.6162964,0.5564728,0.001957729,0.01916971,0.00730732,0.03461838,0.1359291,0.3760541,0.6108603,0.1503363,0.6680069,0.7253151,0.4818756,0.7021904,-60.47,0.1404,0.12139,0.7708024288,1.72145159,1.255942349,1.3176,1.8685,0.0227894019,0.360059947,22.4308181,31.3398609,0.00202677958
41642,25.069,0.09783676411,175640.0,0.7169,1.256402,10.62271,-58.567,0.2733276,0.58284,0.000981459,0.01746854,0.009101753,0.1101555,0.08363419,0.3242963,0.9229501,0.1624066,0.3833389,0.6352272,0.4629303,0.682415,-60.812,0.04144,0.03423,0.7562037064,1.707465805,1.239978244,1.5583,1.5027,0.0241510514,0.320539922,13.92740012,15.893877,0.00189157343
41681,22.222,0.08685761283,152340.0,0.60924,1.317706,30.100248,-63.554793,0.4596558,0.3596954,0.001718422,0.01372342,0.009486275,0.0652092,-0.05393906,0.3027142,0.8325888,0.1288324,0.6384659,0.5630836,0.3784576,0.5668144,-60.384,0.0558,0.04859,0.7403930854,1.604961019,1.198853161,1.3126,0.7417,0.020113809,0.255999923,10.31511736,27.0342808,0.00160388357
41695,20.22,0.1009103683,118670.0,0.46031,1.218829,21.0279851,-68.7628,0.4244995,0.2571564,0.001821254,0.009381622,0.004923286,-0.1477303,0.05509415,0.3814252,0.9769443,0.1697308,0.6760635,0.6150856,0.4677155,0.6993828,-60.309,0.04671,0.04307,0.721760072,1.531684168,1.274284402,1.4436,1.0452,0.0129642691,0.17781502,5.169429303,32.9084129,0.0011717563
41709,20.865,0.1106879828,62880.0,0.54918,1.383184,4.09439,-62.417099,0.476062,0.6028595,0.001356606,0.02121365,0.00673481,-0.1265388,0.1487465,0.4755658,0.9524521,0.108559,0.7141495,0.6067848,0.5243561,0.6490898,-63.157,0.12289,0.11057,0.6270322956,1.478003134,1.489104048,2.0861,2.4689,0.0253387354,0.185535029,17.00901346,23.5206261,0.00226634974
41730,22.469,0.1034351393,173740.0,0.58177,1.217181,9.3605,-67.76695,0.5989136,0.3408966,0.0009106827,0.01845242,0.006704903,-0.04442215,0.08235245,0.3100873,0.7502988,0.1483148,0.3614883,0.5370216,0.3625885,0.6657524,-61.104,0.03736,0.03285,0.7151970813,1.591582164,1.266274343,1.5125,1.2646,0.021489637,0.221760005,7.61413765,27.2996597,0.00158202369
41771,20.701,0.09133960779,231740.0,0.6389,1.260686,22.397617,-66.23082,0.5653198,0.5664825,0.001191249,0.01624344,0.009490547,0.1145134,-0.07726669,0.4313763,0.6304355,0.1725726,0.2858047,0.5079689,0.5338776,0.614727,-60.0,0.0385,0.03301,0.7384638923,1.558113962,1.160422551,1.4898,1.5068,0.0205643773,0.335135102,8.19146228,25.1460056,0.00156371319
41782,26.19,0.09419388056,186800.0,0.70628,1.347698,34.839022,-67.82262,0.5481323,0.4942169,0.001396913,0.01304422,0.01540363,0.1753532,0.1531044,0.316142,0.8493808,0.1376508,0.7067032,0.5045509,0.3866119,0.5058403,-60.135,0.09831,0.08244,0.8002112595,1.787158581,1.397760518,1.3848,0.7023,0.0252544526,0.360060126,15.21584987,33.558918,0.00195806334
41913,22.983,0.06711464509,177040.0,0.48222,1.370715,29.127349,-60.267078,0.2892456,0.05830383,0.0008410172,0.007372589,0.003831673,0.07482224,0.1563942,0.4475629,0.940809,0.127851,0.499733,0.7077675,0.4428375,0.5351067,-60.437,0.04111,0.0376,0.746913286,1.633568738,1.044275653,1.2688,0.5968,0.0102696205,0.296814978,6.26556027,18.5735512,0.000846968091
41926,25.293,0.07701713544,148840.0,0.43413,1.354675,30.401763,-63.373032,0.5591675,0.0226593,0.001259328,0.01985208,0.008505745,-0.02241898,0.06701431,0.3283246,0.8356039,0.1493549,0.272438,0.6602821,0.3657867,0.6907463,-60.446,0.05374,0.05003,0.7745541631,1.732028616,1.212475734,1.6846,1.9259,0.0248708762,0.230139911,8.85939479,22.8218193,0.00181251601
41928,23.339,0.09489535734,224440.0,0.78178,1.147253,-3.11386,-67.24022,0.5779175,0.4054718,0.0007210464,0.006648956,0.01055653,0.0787529,-0.08884506,0.3955121,0.8860727,0.08091736,0.3075943,0.7481728,0.4767242,0.7473869,-60.734,0.07263,0.05836,0.7391069187,1.637812616,1.001607023,1.2834,1.7717,0.0152276168,0.217614993,9.10064555,24.6987286,0.00131020555
42024,28.962,0.08250426183,244500.0,0.79265,1.330834,7.87002,-67.03685,0.6816284,0.1713409,0.0007461197,0.01193655,0.006100349,-0.135981,0.1190529,0.3722211,0.6052475,0.1276459,0.3843765,0.7144203,0.3578278,0.7121696,-63.567,0.08648,0.06929,0.6858077154,1.759110086,1.041944289,1.3329,0.5819,0.0146713499,0.225935087,7.88569784,25.269022,0.00121080049
42069,25.266,0.08215669224,223110.0,0.57561,1.372363,30.013585,-60.199446,0.1656128,0.4081573,0.001017165,0.008419952,0.01108204,-0.07223587,-0.08448715,0.3559125,0.8570346,0.1066107,0.7127457,0.7392006,0.3503082,0.521862,-60.953,0.04393,0.03876,0.7526771859,1.710485162,1.267225416,1.7391,1.5637,0.017329948,0.170214996,10.49402166,20.1590462,0.00132095406
42102,23.439,0.05898652792,99110.0,0.55363,1.299853,29.788967,-55.97580982,0.3492065,0.8681183,0.001551637,0.01509769,0.008398933,-0.01242142,-0.05816879,0.397514,0.6191635,0.09313416,0.6087418,0.665226,0.3587067,0.6510124,-60.402,0.07447,0.06653,0.7536281152,1.653466454,0.8202933679,1.2565,0.6049,0.019737687,0.2472599,12.90900625,13.4840288,0.00158615108
42140,26.124,0.06984196298,227920.0,0.44642,1.029617,26.2556456,-68.8964,0.3850952,0.7170563,0.001095955,0.007110748,0.007049904,-0.06516495,-0.07087936,0.4424725,0.9168503,0.08129089,0.2721024,0.6012764,0.3604034,0.680172,-60.057,0.03575,0.0331,0.8028114019,1.787420641,0.7563873299,1.1256,1.4056,0.0126880268,0.16273503,2.738071205,25.6428299,0.000933668111
42217,25.475,0.08604259829,126490.0,0.69081,1.355032,7.18827,-66.24455,0.4472046,0.7497711,0.001598055,0.008291412,0.01404819,-0.03183975,-0.1216362,0.3785077,0.945239,0.09822449,0.448616,0.5503731,0.4624542,0.7237511,-62.44,0.12814,0.10878,0.6946179036,1.661887569,1.167750259,1.4791,0.8816,0.0201243237,0.170215011,8.77405453,24.2320251,0.00158173905
42230,22.235,0.1129078693,204950.0,0.49684,1.280434,26.966095,-70.42057,0.5403687,0.2768707,0.001578059,0.02202139,0.00992527,-0.0755043,0.1177071,0.3227948,0.9037692,0.1661053,0.4941483,0.6085396,0.509964,0.7344322,-60.65,0.06062,0.05525,0.7301744594,1.596998257,1.518021471,1.7668,1.9513,0.0284336153,0.209414989,16.87838125,35.7367859,0.00237234123
42245,27.333,0.08396424484,196340.0,0.61891,1.323501,4.95438,-61.42253,0.4450562,0.3296051,0.00157552,0.006431549,0.005447731,-0.128141,-0.001921844,0.4020917,0.6937302,0.1124335,0.4365311,0.5650826,0.3830109,0.6343346,-60.501,0.16083,0.14151,0.7995535942,1.826527491,1.250775716,1.3027,0.5926,0.0100760851,0.185534954,1.751685978,21.7664261,0.000810766884
42260,20.936,0.09116931812,200970.0,0.44459,1.225503,9.76883,-66.2614,0.5239624,0.5024567,0.001863704,0.01128116,0.006285133,0.1046227,-0.02003708,0.4436932,0.8811325,0.1866132,0.4184647,0.5653267,0.3933624,0.5437584,-61.387,0.04342,0.04024,0.6893903467,1.527498026,1.139503783,1.1633,0.5371,0.015235425,0.301500052,4.086597265,24.4652214,0.00125103234
42293,24.545,0.08221841666,177750.0,0.66212,1.267031,19.529571,-62.130056,0.2290405,0.761734,0.001767854,0.007459869,0.01114719,0.03677597,0.09634476,0.4351971,0.6293454,0.1690936,0.7468338,0.6069527,0.3983429,0.7225914,-60.612,0.06348,0.05404,0.7582027677,1.692504665,1.075943778,1.2586,0.4993,0.0161867812,0.330240011,9.7118659,20.7135372,0.00139360945
42295,20.248,0.1134847819,170260.0,0.62697,1.29164,-8.2048,-60.872236,0.3102905,0.003921509,0.001148323,0.01091299,0.006635475,-0.03705215,-0.09779587,0.2867596,0.6679391,0.1456561,0.2663651,0.7104683,0.5342804,0.747982,-60.244,0.15848,0.13894,0.7244633444,1.534479816,1.481284276,1.5115,1.0,0.0147439968,0.225935087,6.11248327,18.8917694,0.00124784792
42324,26.391,0.07603450027,196280.0,0.57667,1.389639,18.601834,-66.92594,0.7220093,0.3916168,0.0008550613,0.004793854,0.00719944,-0.1201088,0.139753,0.424455,0.6133884,0.1117889,0.7346268,0.5129585,0.3512726,0.5724449,-60.233,0.12277,0.1093,0.798579031,1.792523469,1.257104164,1.3758,0.7804,0.0102988379,0.27383998,4.50421119,29.5615559,0.000810772006
42335,22.308,0.09884110167,180130.0,0.40382,1.1954,2.09793,-65.73259,0.3735718,0.1123199,0.001086116,0.008805573,0.01078831,0.1321373,0.1869209,0.3959393,0.7135837,0.1228046,0.2902908,0.7214546,0.419632,0.6149254,-60.533,0.07619,0.0717,0.7355219675,1.603559046,1.267585063,1.382,0.9216,0.0168368574,0.350000024,8.04253173,23.7300835,0.00144760183
42367,22.327,0.08070396564,184510.0,0.69075,1.313998,5.89065,-63.726366,0.7734741,0.7735748,0.001779439,0.0147438,0.00514225,-0.0673439,-0.01341476,0.3382001,0.8564084,0.1155536,0.4365921,0.5710945,0.4033478,0.5171165,-61.545,0.056,0.04697,0.6970851645,1.572558568,1.036045752,1.4852,0.9317,0.0177503917,0.185534954,4.940015319,22.8232632,0.00132382556
42372,29.007,0.08993142062,85790.0,0.72005,1.178646,37.414093,-64.863081,0.1953491,0.4181061,0.001418892,0.01037662,0.005484047,-0.02769547,0.009827423,0.4796063,0.914299,0.1207098,0.544014,0.6189461,0.4431915,0.7270775,-60.491,0.05809,0.04805,0.8248255192,1.914679989,1.076586667,1.2953,1.8855,0.0144664356,0.217614919,6.52239227,25.6578026,0.00124352484
42396,20.696,0.07939635765,206920.0,0.57991,1.241488,27.65823,-67.09648,0.3258179,0.299942,0.001328755,0.005171539,0.01158512,-0.03008804,0.0231575,0.2969891,0.6786545,0.1079364,0.4146194,0.6548347,0.4340118,0.7097435,-60.298,0.04167,0.03668,0.7271375003,1.549408709,1.002205156,1.2027,1.4426,0.0144967828,0.247260064,6.98751057,27.0897236,0.00116974267
42432,26.716,0.0994119571,154180.0,0.44002,1.199081,24.909209,-67.07743,0.6848022,0.9332428,0.001934956,0.02163736,0.006415443,0.1666161,-0.1458611,0.2918134,0.6190939,0.1247528,0.2927933,0.620533,0.4550079,0.7455101,-60.101,0.04602,0.04273,0.8091754044,1.814511987,1.343904081,1.4344,1.8596,0.0221246425,0.370239973,8.67993105,30.6613808,0.00183732272
42484,21.626,0.09451811168,108850.0,0.67891,1.273238,30.629426,-70.02348,0.3439819,0.4383698,0.001803242,0.01089078,0.003762245,-0.04982681,0.06630936,0.365202,0.8132687,0.1265985,0.5304642,0.5005989,0.3699982,0.6408348,-62.651,0.05863,0.04949,0.6506380974,1.515894882,1.098291544,1.2857,2.013,0.0129124178,0.213500023,2.759643791,32.5454788,0.00108174572
42511,24.487,0.05772723005,143260.0,0.50361,1.393209,-1.00143,-56.458053,0.5400757,0.3280182,0.001405879,0.009951324,0.007504921,-0.003000641,0.02563553,0.4329755,0.7260617,0.1410126,0.5963821,0.5662727,0.4948029,0.6508446,-60.034,0.11752,0.10743,0.7818763383,1.712214704,0.9529037275,1.4809,1.0628,0.0152793722,0.264860004,8.17314029,10.8056116,0.00122708827
42513,27.339,0.06522916475,247000.0,0.52119,1.296529,36.693878,-65.024458,0.4807007,0.01161194,0.0008523636,0.006599762,0.004155312,-0.004367828,0.1281746,0.3884442,0.8611398,0.1527313,0.5866165,0.6863899,0.4112091,0.7494774,-60.664,0.03907,0.03521,0.7921685191,1.819103518,0.9710431634,1.197,1.9252,0.00962373149,0.278375,6.48857081,25.1780148,0.000812662067
42543,20.205,0.08678453456,129570.0,0.70064,1.232589,20.16555715,-70.56597,0.5943726,0.923233,0.001270674,0.008389801,0.008795204,-0.06640396,-0.07434006,0.3119794,0.7874777,0.1827899,0.6513138,0.656971,0.4431427,0.6966209,-61.396,0.06139,0.05129,0.6822223952,1.502153128,0.9898383426,1.3157,2.3127,0.0151537163,0.217615053,8.69038701,32.8257523,0.00125653343
42564,23.77,0.05780961043,96820.0,0.63374,1.330587,32.597195,-65.72319,0.7826538,0.7855377,0.001952412,0.008161285,0.009393349,0.1048363,0.0285408,0.3492841,0.6394113,0.1796259,0.4945755,0.6821175,0.4230255,0.5611229,-61.343,0.08661,0.07494,0.7197512458,1.633996114,0.793318287,1.1747,1.9654,0.0144083844,0.320540011,6.04352593,26.7965527,0.00115192134
42582,29.336,0.0619438191,154680.0,0.68355,1.192599,30.2729796,-70.11967,0.7060913,0.1507721,0.0008580765,0.004962067,0.01551151,0.05630112,-0.004955292,0.4231122,0.8464816,0.1301727,0.5131302,0.6786995,0.4695099,0.5762596,-60.978,0.05739,0.04832,0.8061818437,1.906148885,0.7692382769,1.2394,2.3011,0.0180563368,0.238639966,9.67044187,29.124485,0.00131071126
42627,22.686,0.08767156403,171030.0,0.7433,1.262468,0.30266,-61.282245,0.4351135,0.1166,0.00138034,0.008727615,0.005413151,-0.02208519,-0.1083782,0.4327176,0.6525938,0.1028561,0.4909554,0.7444477,0.4317978,0.7265263,-60.769,0.08565,0.07038,0.7304621811,1.610698507,1.069241137,1.2974,0.5334,0.0118750921,0.230140015,6.36969161,20.0814857,0.00106165209
42640,27.237,0.0850707801,215750.0,0.76576,1.212371,21.494067,-64.807643,0.583551,0.1888657,0.001870379,0.01466902,0.01467585,0.08387184,-0.0119915,0.457327,0.8403673,0.1687155,0.4821663,0.5750141,0.4462509,0.6342411,-60.404,0.06265,0.05067,0.8026598689,1.826333196,1.026379012,1.3042,1.9944,0.0256326348,0.287535042,12.49281216,25.5506401,0.0019784437
42672,29.136,0.06889781718,148230.0,0.57704,1.278069,34.975509,-63.930203,0.5605042,0.1600571,0.001624725,0.01717,0.01017267,-0.1135159,0.08900948,0.3009793,0.9359239,0.1939694,0.3398323,0.746767,0.3690048,0.6302128,-61.082,0.07199,0.06369,0.7982525015,1.889917619,0.973355602,1.8513,1.8823,0.0241705645,0.193375021,10.03252959,23.8377113,0.00183589058
42677,25.62,0.09122581064,153540.0,0.69033,1.274553,4.27239,-56.1098832,0.3167542,0.08974457,0.001919256,0.01899812,0.01003595,0.07515602,-0.01763115,0.3119168,0.7310802,0.1724069,0.2812386,0.6354389,0.3580673,0.5071659,-60.313,0.06135,0.05152,0.7845830707,1.752492037,1.223548184,1.4944,1.2559,0.0238600094,0.287535042,6.49990535,11.3584576,0.00177546311
42767,20.564,0.09993318951,91980.0,0.4905,1.387163,27.975994,-64.977321,0.2067932,0.5758286,0.0008353935,0.01498006,0.009322453,-0.07993431,0.03338203,0.2866727,0.6088976,0.170444,0.2652473,0.6538105,0.4858505,0.5251713,-61.409,0.04454,0.04063,0.6850924219,1.514036312,1.46312659,1.7559,1.9707,0.0201111007,0.225935027,7.32158088,24.472147,0.00148952822
42769,24.627,0.07915990792,192410.0,0.69362,1.232476,18.288494,-69.94607,0.7317932,0.1695786,0.001607269,0.006042557,0.01205683,0.1060032,0.04431953,0.3679227,0.9770226,0.144194,0.4683723,0.552248,0.3671005,0.7361088,-60.465,0.05976,0.05009,0.7653617963,1.701692705,0.9843754912,1.2469,1.9029,0.0162555724,0.27837494,6.71577084,31.3156242,0.00128749071
42875,22.807,0.114212928,128650.0,0.52913,1.32152,13.885426,-67.73696,0.2695862,0.939476,0.001582671,0.01066682,0.007624149,-0.08134422,-0.1294415,0.4574979,0.7675865,0.1285641,0.6216316,0.6380939,0.5409531,0.7063541,-62.106,0.05092,0.04581,0.6808999089,1.572643717,1.545942733,1.6058,1.3611,0.0161415823,0.193375021,8.57496452,29.1425858,0.00147640589
42902,22.514,0.07954993834,79440.0,0.48714,1.304821,5.54558,-58.887355,0.5680237,0.8398666,0.001006304,0.02107698,0.003078251,-0.05331688,-0.1068829,0.3586697,0.9390318,0.1850485,0.4331551,0.587801,0.4452499,0.5271549,-60.935,0.05585,0.05106,0.7221618834,1.598672,1.118933681,1.6889,1.8846,0.0223301146,0.197339982,9.031706455,14.5673246,0.00157494401
42909,22.597,0.05694603135,149210.0,0.45662,1.388976,20.648113,-58.07143,0.3457581,0.5512924,0.001820708,0.00948616,0.004539433,0.1105747,-0.09235649,0.434744,0.7488463,0.08608368,0.3523445,0.7070637,0.5344101,0.6547184,-60.548,0.07329,0.06782,0.7381404682,1.614425754,0.8961678425,1.2148,0.4716,0.0119021498,0.27383998,3.716366169,13.7202549,0.00101829425
42923,20.585,0.08293642547,93360.0,0.76619,1.28087,11.683278,-67.06167,0.6066956,0.2876205,0.001361138,0.008318192,0.006624393,0.1139927,-0.1231182,0.4476346,0.9410728,0.1777243,0.4001961,0.5542316,0.4879257,0.6229801,-61.599,0.0598,0.04832,0.6785146042,1.509668323,0.9665938324,1.233,1.7954,0.0129331667,0.287535042,4.34654344,25.6035233,0.00106069876
42968,23.19,0.1004226379,172090.0,0.44454,1.307567,9.74724,-68.23037,0.5940002,0.4782944,0.001925127,0.01902669,0.004304447,-0.1352627,0.05999947,0.2811795,0.6381676,0.1931638,0.3116951,0.62253,0.3722519,0.7341251,-62.668,0.04638,0.043,0.6638261977,1.568758279,1.348492093,1.7158,1.8706,0.0189757515,0.177815005,3.430489662,28.3227367,0.00146909838
42994,22.028,0.1088043756,200620.0,0.69307,1.248241,31.35857,-57.547752,0.08071899,0.4714584,0.001867999,0.01636067,0.009072514,0.1904697,-0.06680717,0.4723904,0.9472887,0.1367966,0.3990974,0.6750202,0.496666,0.7040958,-60.692,0.0476,0.03982,0.7263211773,1.587731547,1.313128167,1.5664,2.1176,0.0227927584,0.320539922,12.69873643,20.918293,0.00200977759
43090,21.174,0.09653080673,199590.0,0.44298,1.309517,19.008097,-63.522175,0.578717,0.03218842,0.001693676,0.01714619,0.009216709,0.00387001,0.01755257,0.4756985,0.8928539,0.1325266,0.6914864,0.5384388,0.4696762,0.6215916,-60.114,0.04719,0.04378,0.7392706499,1.572716629,1.376530428,1.4649,1.2506,0.0241217129,0.247260019,13.8150032,27.0288906,0.00195758394
